trade_date,crop_code,crop_name,market_code,market_name,average_price,volume,upper_price,middle_price,lower_price
2026-06-03,FD1,花胡瓜,648,西螺鎮,31.8,34772.0,46.9,30.6,19.5
2026-06-04,FD1,花胡瓜,648,西螺鎮,32.5,33933.0,46.6,30.6,19.5
2026-06-05,FD1,花胡瓜,648,西螺鎮,34.7,34823.0,49.2,33.4,19.5
2026-06-06,FD1,花胡瓜,648,西螺鎮,33.0,35865.0,43.4,33.4,19.5
2026-06-08,FD1,花胡瓜,648,西螺鎮,36.9,39510.0,51.0,36.2,22.3
2026-06-09,FD1,花胡瓜,648,西螺鎮,37.0,32219.0,51.4,36.2,22.3
2026-06-10,FD1,花胡瓜,648,西螺鎮,37.2,34216.0,51.8,36.2,22.3
2026-06-11,FD1,花胡瓜,648,西螺鎮,36.4,34858.0,49.6,36.2,22.3
2026-06-12,FD1,花胡瓜,648,西螺鎮,44.1,30363.0,63.1,44.3,22.3
2026-06-13,FD1,花胡瓜,648,西螺鎮,49.7,26694.0,74.1,49.8,22.3
2024-06-17,LD1,青江白菜-小梗,648,西螺鎮,11.6,27726.0,15.0,11.6,7.5
2024-06-18,LD1,青江白菜-小梗,648,西螺鎮,11.4,24432.0,15.0,11.5,7.5
2024-06-19,LD1,青江白菜-小梗,648,西螺鎮,11.6,22482.0,15.0,11.7,7.5
2024-06-20,LD1,青江白菜-小梗,648,西螺鎮,11.6,20754.0,15.0,11.8,7.5
2024-06-21,LD1,青江白菜-小梗,648,西螺鎮,12.0,20268.0,17.5,11.8,7.5
2024-06-22,LD1,青江白菜-小梗,648,西螺鎮,12.0,19750.0,17.5,11.8,7.5
2024-06-24,LD1,青江白菜-小梗,648,西螺鎮,14.3,19845.0,20.0,15.0,10.0
2024-06-25,LD1,青江白菜-小梗,648,西螺鎮,17.1,18517.0,21.6,17.4,10.0
2024-06-26,LD1,青江白菜-小梗,648,西螺鎮,18.9,17287.0,25.0,19.8,10.0
2024-06-27,LD1,青江白菜-小梗,648,西螺鎮,18.9,16701.0,25.0,19.8,10.0
2024-06-28,LD1,青江白菜-小梗,648,西螺鎮,21.1,16416.0,27.5,21.8,12.4
2024-06-29,LD1,青江白菜-小梗,648,西螺鎮,21.2,16239.0,27.5,21.8,12.5
2024-07-01,LD1,青江白菜-小梗,648,西螺鎮,21.1,19400.0,27.5,21.7,12.5
2024-07-02,LD1,青江白菜-小梗,648,西螺鎮,21.6,17416.0,30.0,21.7,12.5
2024-07-03,LD1,青江白菜-小梗,648,西螺鎮,24.6,15583.0,34.6,24.6,15.0
2024-07-04,LD1,青江白菜-小梗,648,西螺鎮,28.6,15243.0,40.0,28.6,17.5
2024-07-05,LD1,青江白菜-小梗,648,西螺鎮,32.9,14968.0,44.2,34.8,20.0
2024-07-06,LD1,青江白菜-小梗,648,西螺鎮,35.8,13990.0,45.2,37.3,20.0
2024-07-08,LD1,青江白菜-小梗,648,西螺鎮,34.0,15439.0,43.6,34.6,20.0
2024-07-09,LD1,青江白菜-小梗,648,西螺鎮,33.8,14162.0,43.2,34.7,20.0
2024-07-10,LD1,青江白菜-小梗,648,西螺鎮,34.3,14931.0,42.9,34.6,20.0
2024-07-11,LD1,青江白菜-小梗,648,西螺鎮,34.5,14651.0,42.7,34.6,20.0
2024-07-12,LD1,青江白菜-小梗,648,西螺鎮,33.9,15796.0,43.1,34.6,20.0
2024-07-13,LD1,青江白菜-小梗,648,西螺鎮,36.1,13971.0,45.4,37.2,20.0
2024-07-15,LD1,青江白菜-小梗,648,西螺鎮,40.2,15592.0,52.5,41.7,22.5
2024-07-16,LD1,青江白菜-小梗,648,西螺鎮,45.3,13704.0,60.0,46.3,30.0
2024-07-17,LD1,青江白菜-小梗,648,西螺鎮,46.0,14353.0,62.5,46.0,30.0
2024-07-18,LD1,青江白菜-小梗,648,西螺鎮,45.9,13013.0,62.5,46.2,30.0
2024-07-19,LD1,青江白菜-小梗,648,西螺鎮,45.3,14325.0,60.0,45.8,30.0
2024-07-20,LD1,青江白菜-小梗,648,西螺鎮,43.4,13961.0,55.0,44.4,30.0
2024-07-22,LD1,青江白菜-小梗,648,西螺鎮,32.4,20185.0,41.5,32.5,17.5
2024-07-23,LD1,青江白菜-小梗,648,西螺鎮,31.5,22953.0,42.2,32.0,17.5
2024-07-24,LD1,青江白菜-小梗,648,西螺鎮,34.0,21040.0,45.0,35.0,20.0
2024-07-25,LD1,青江白菜-小梗,648,西螺鎮,34.0,8600.0,45.0,35.0,20.0
2024-07-26,LD1,青江白菜-小梗,648,西螺鎮,47.5,14500.0,65.0,47.5,30.0
2024-07-27,LD1,青江白菜-小梗,648,西螺鎮,58.6,11820.0,79.8,59.2,35.0
2024-07-29,LD1,青江白菜-小梗,648,西螺鎮,50.6,14486.0,67.7,49.9,30.0
2024-07-30,LD1,青江白菜-小梗,648,西螺鎮,57.7,13348.0,74.8,59.2,35.0
2024-07-31,LD1,青江白菜-小梗,648,西螺鎮,66.9,11700.0,90.0,69.4,40.0
2024-08-01,LD1,青江白菜-小梗,648,西螺鎮,70.7,9975.0,93.3,74.8,40.0
2024-08-02,LD1,青江白菜-小梗,648,西螺鎮,70.2,11069.0,93.7,74.6,40.0
2024-08-03,LD1,青江白菜-小梗,648,西螺鎮,77.0,9553.0,99.7,79.9,45.0
2024-08-05,LD1,青江白菜-小梗,648,西螺鎮,77.7,9478.0,104.3,78.9,45.0
2024-08-06,LD1,青江白菜-小梗,648,西螺鎮,77.9,8759.0,103.8,79.0,45.0
2024-08-07,LD1,青江白菜-小梗,648,西螺鎮,70.8,9932.0,89.2,73.7,40.0
2024-08-08,LD1,青江白菜-小梗,648,西螺鎮,59.2,9469.0,79.7,59.9,35.0
2024-08-09,LD1,青江白菜-小梗,648,西螺鎮,46.5,10831.0,60.0,47.3,30.0
2024-08-10,LD1,青江白菜-小梗,648,西螺鎮,43.4,11720.0,54.2,44.9,25.0
2024-08-12,LD1,青江白菜-小梗,648,西螺鎮,43.2,13874.0,54.5,44.9,25.0
2024-08-13,LD1,青江白菜-小梗,648,西螺鎮,43.5,13435.0,53.6,44.9,25.0
2024-08-14,LD1,青江白菜-小梗,648,西螺鎮,44.2,15837.0,52.9,44.9,25.0
2024-08-15,LD1,青江白菜-小梗,648,西螺鎮,46.8,13570.0,56.5,47.3,30.0
2024-08-16,LD1,青江白菜-小梗,648,西螺鎮,46.6,14111.0,58.3,47.4,30.0
2024-08-17,LD1,青江白菜-小梗,648,西螺鎮,43.0,14718.0,54.7,44.8,25.0
2024-08-19,LD1,青江白菜-小梗,648,西螺鎮,31.5,18661.0,42.5,32.4,17.5
2024-08-20,LD1,青江白菜-小梗,648,西螺鎮,32.2,18342.0,41.6,32.4,17.5
2024-08-21,LD1,青江白菜-小梗,648,西螺鎮,29.7,18009.0,40.0,30.0,17.5
2024-08-22,LD1,青江白菜-小梗,648,西螺鎮,29.8,17131.0,39.9,30.0,17.5
2024-08-23,LD1,青江白菜-小梗,648,西螺鎮,25.2,18648.0,34.3,24.9,15.0
2024-08-24,LD1,青江白菜-小梗,648,西螺鎮,25.1,19028.0,34.5,24.9,15.0
2024-08-26,LD1,青江白菜-小梗,648,西螺鎮,25.2,22193.0,34.3,24.9,15.0
2024-08-27,LD1,青江白菜-小梗,648,西螺鎮,25.4,20909.0,33.9,25.0,15.0
2024-08-28,LD1,青江白菜-小梗,648,西螺鎮,25.4,21543.0,33.4,25.0,15.0
2024-08-29,LD1,青江白菜-小梗,648,西螺鎮,25.3,18677.0,34.1,25.0,15.0
2024-08-30,LD1,青江白菜-小梗,648,西螺鎮,25.4,20012.0,34.2,25.0,15.0
2024-08-31,LD1,青江白菜-小梗,648,西螺鎮,24.9,20565.0,32.2,24.9,15.0
2024-09-02,LD1,青江白菜-小梗,648,西螺鎮,24.6,22531.0,32.1,24.9,15.0
2024-09-03,LD1,青江白菜-小梗,648,西螺鎮,22.2,20665.0,30.0,22.5,12.5
2024-09-04,LD1,青江白菜-小梗,648,西螺鎮,21.6,21262.0,27.6,22.4,12.5
2024-09-05,LD1,青江白菜-小梗,648,西螺鎮,19.0,21565.0,25.0,20.0,10.0
2024-09-06,LD1,青江白菜-小梗,648,西螺鎮,17.2,22985.0,22.0,17.5,10.0
2024-09-07,LD1,青江白菜-小梗,648,西螺鎮,17.2,23431.0,22.0,17.5,10.0
2024-09-09,LD1,青江白菜-小梗,648,西螺鎮,17.2,26044.0,21.9,17.5,10.0
2024-09-10,LD1,青江白菜-小梗,648,西螺鎮,17.1,22702.0,22.0,17.5,10.0
2024-09-11,LD1,青江白菜-小梗,648,西螺鎮,17.1,23590.0,22.1,17.5,10.0
2024-09-12,LD1,青江白菜-小梗,648,西螺鎮,15.2,23929.0,20.0,15.0,10.0
2024-09-13,LD1,青江白菜-小梗,648,西螺鎮,15.3,25639.0,20.0,15.0,10.0
2024-09-14,LD1,青江白菜-小梗,648,西螺鎮,19.0,21462.0,25.0,19.9,10.0
2024-09-15,LD1,青江白菜-小梗,648,西螺鎮,19.4,1509.0,25.0,20.0,10.0
2024-09-16,LD1,青江白菜-小梗,648,西螺鎮,24.2,21282.0,32.4,24.4,15.0
2024-09-18,LD1,青江白菜-小梗,648,西螺鎮,31.4,17995.0,42.4,32.3,17.5
2024-09-19,LD1,青江白菜-小梗,648,西螺鎮,35.7,17162.0,45.7,37.0,19.8
2024-09-20,LD1,青江白菜-小梗,648,西螺鎮,40.5,16322.0,52.5,42.2,22.5
2024-09-21,LD1,青江白菜-小梗,648,西螺鎮,46.4,14875.0,59.1,47.3,29.9
2024-09-23,LD1,青江白菜-小梗,648,西螺鎮,46.5,17162.0,58.7,47.4,30.0
2024-09-24,LD1,青江白菜-小梗,648,西螺鎮,47.6,14841.0,63.5,47.5,30.0
2024-09-25,LD1,青江白菜-小梗,648,西螺鎮,47.1,16308.0,60.8,47.5,30.0
2024-09-26,LD1,青江白菜-小梗,648,西螺鎮,47.2,15449.0,61.0,47.5,30.0
2024-09-27,LD1,青江白菜-小梗,648,西螺鎮,47.6,15008.0,63.3,47.5,30.0
2024-09-28,LD1,青江白菜-小梗,648,西螺鎮,50.0,13947.0,69.9,50.0,30.0
2024-09-30,LD1,青江白菜-小梗,648,西螺鎮,58.0,19721.0,74.8,59.9,35.0
2024-10-01,LD1,青江白菜-小梗,648,西螺鎮,63.1,23393.0,83.8,65.0,35.0
2024-10-02,LD1,青江白菜-小梗,648,西螺鎮,63.0,17740.0,85.0,65.0,35.0
2024-10-03,LD1,青江白菜-小梗,648,西螺鎮,63.0,13680.0,85.0,65.0,35.0
2024-10-04,LD1,青江白菜-小梗,648,西螺鎮,59.2,16253.0,78.8,60.0,35.0
2024-10-05,LD1,青江白菜-小梗,648,西螺鎮,47.6,14782.0,65.1,47.5,30.0
2024-10-07,LD1,青江白菜-小梗,648,西螺鎮,34.3,20665.0,44.7,35.0,20.0
2024-10-08,LD1,青江白菜-小梗,648,西螺鎮,29.8,17661.0,40.0,30.0,17.5
2024-10-09,LD1,青江白菜-小梗,648,西螺鎮,29.8,19654.0,40.0,30.0,17.5
2024-10-10,LD1,青江白菜-小梗,648,西螺鎮,31.9,18103.0,42.1,32.4,17.5
2024-10-11,LD1,青江白菜-小梗,648,西螺鎮,38.6,15754.0,49.9,40.0,22.5
2024-10-12,LD1,青江白菜-小梗,648,西螺鎮,43.8,14651.0,57.1,44.4,27.5
2024-10-14,LD1,青江白菜-小梗,648,西螺鎮,44.1,16760.0,56.7,45.0,27.5
2024-10-15,LD1,青江白菜-小梗,648,西螺鎮,43.3,18347.0,54.0,45.0,25.0
2024-10-16,LD1,青江白菜-小梗,648,西螺鎮,31.7,19864.0,42.7,32.5,17.5
2024-10-17,LD1,青江白菜-小梗,648,西螺鎮,27.7,20052.0,37.5,27.5,17.5
2024-10-18,LD1,青江白菜-小梗,648,西螺鎮,24.8,21825.0,32.0,25.0,15.0
2024-10-19,LD1,青江白菜-小梗,648,西螺鎮,24.4,22478.0,30.0,25.0,15.0
2024-10-21,LD1,青江白菜-小梗,648,西螺鎮,24.1,24786.0,30.0,24.8,15.0
2024-10-22,LD1,青江白菜-小梗,648,西螺鎮,21.6,21279.0,27.3,22.4,12.5
2024-10-23,LD1,青江白菜-小梗,648,西螺鎮,21.5,22356.0,27.4,22.4,12.5
2024-10-24,LD1,青江白菜-小梗,648,西螺鎮,21.5,20332.0,27.4,22.5,12.5
2024-10-25,LD1,青江白菜-小梗,648,西螺鎮,22.0,21838.0,29.9,22.4,12.5
2024-10-26,LD1,青江白菜-小梗,648,西螺鎮,22.3,21696.0,30.0,22.4,12.5
2024-10-28,LD1,青江白菜-小梗,648,西螺鎮,22.5,24638.0,30.0,22.5,12.5
2024-10-29,LD1,青江白菜-小梗,648,西螺鎮,22.4,21490.0,30.0,22.5,12.5
2024-10-30,LD1,青江白菜-小梗,648,西螺鎮,24.6,25390.0,32.5,25.0,15.0
2024-10-31,LD1,青江白菜-小梗,648,西螺鎮,25.0,20680.0,35.0,25.0,15.0
2024-11-01,LD1,青江白菜-小梗,648,西螺鎮,24.6,16658.0,32.4,25.0,15.0
2024-11-02,LD1,青江白菜-小梗,648,西螺鎮,25.3,16806.0,33.9,25.0,15.0
2024-11-04,LD1,青江白菜-小梗,648,西螺鎮,25.1,20485.0,34.6,25.0,15.0
2024-11-05,LD1,青江白菜-小梗,648,西螺鎮,27.8,17020.0,34.7,27.5,17.5
2024-11-06,LD1,青江白菜-小梗,648,西螺鎮,31.5,15934.0,42.3,32.1,17.5
2024-11-07,LD1,青江白菜-小梗,648,西螺鎮,38.6,13121.0,50.0,40.0,22.5
2024-11-08,LD1,青江白菜-小梗,648,西螺鎮,42.8,13035.0,54.6,44.2,25.0
2024-11-09,LD1,青江白菜-小梗,648,西螺鎮,46.6,10556.0,58.7,47.4,30.0
2024-11-11,LD1,青江白菜-小梗,648,西螺鎮,43.3,12576.0,54.5,45.0,25.0
2024-11-12,LD1,青江白菜-小梗,648,西螺鎮,34.2,13577.0,44.5,35.0,20.0
2024-11-13,LD1,青江白菜-小梗,648,西螺鎮,27.6,16318.0,36.8,27.5,17.5
2024-11-14,LD1,青江白菜-小梗,648,西螺鎮,25.2,17174.0,34.4,25.0,15.0
2024-11-15,LD1,青江白菜-小梗,648,西螺鎮,27.7,18194.0,35.6,27.5,17.5
2024-11-16,LD1,青江白菜-小梗,648,西螺鎮,27.7,19771.0,35.1,27.5,17.5
2024-11-18,LD1,青江白菜-小梗,648,西螺鎮,27.6,21589.0,36.2,27.5,17.5
2024-11-19,LD1,青江白菜-小梗,648,西螺鎮,33.9,17148.0,44.8,34.6,20.0
2024-11-20,LD1,青江白菜-小梗,648,西螺鎮,42.6,15483.0,54.9,44.0,25.0
2024-11-21,LD1,青江白菜-小梗,648,西螺鎮,46.6,13098.0,58.5,47.5,30.0
2024-11-22,LD1,青江白菜-小梗,648,西螺鎮,50.1,12063.0,69.6,50.0,30.0
2024-11-23,LD1,青江白菜-小梗,648,西螺鎮,50.0,11993.0,69.8,50.0,30.0
2024-11-25,LD1,青江白菜-小梗,648,西螺鎮,46.5,14322.0,59.1,47.4,30.0
2024-11-26,LD1,青江白菜-小梗,648,西螺鎮,40.6,14605.0,52.4,42.5,22.5
2024-11-27,LD1,青江白菜-小梗,648,西螺鎮,36.6,16181.0,46.5,37.5,22.5
2024-11-28,LD1,青江白菜-小梗,648,西螺鎮,34.3,15888.0,43.9,35.0,20.0
2024-11-29,LD1,青江白菜-小梗,648,西螺鎮,34.3,17540.0,43.8,35.0,20.0
2024-11-30,LD1,青江白菜-小梗,648,西螺鎮,34.2,16268.0,44.3,35.0,20.0
2024-12-02,LD1,青江白菜-小梗,648,西螺鎮,34.3,18196.0,43.9,35.0,20.0
2024-12-03,LD1,青江白菜-小梗,648,西螺鎮,34.4,16953.0,43.6,35.0,20.0
2024-12-04,LD1,青江白菜-小梗,648,西螺鎮,34.3,17465.0,44.0,35.0,20.0
2024-12-05,LD1,青江白菜-小梗,648,西螺鎮,29.8,17519.0,40.0,30.0,17.5
2024-12-06,LD1,青江白菜-小梗,648,西螺鎮,25.2,18584.0,34.0,25.0,15.0
2024-12-07,LD1,青江白菜-小梗,648,西螺鎮,25.3,20440.0,34.2,25.0,15.0
2024-12-09,LD1,青江白菜-小梗,648,西螺鎮,25.3,22124.0,33.9,25.0,15.0
2024-12-10,LD1,青江白菜-小梗,648,西螺鎮,25.2,18669.0,34.0,25.0,15.0
2024-12-11,LD1,青江白菜-小梗,648,西螺鎮,24.8,20513.0,31.9,25.0,15.0
2024-12-12,LD1,青江白菜-小梗,648,西螺鎮,19.1,20201.0,25.1,20.0,10.0
2024-12-13,LD1,青江白菜-小梗,648,西螺鎮,17.3,22971.0,21.7,17.5,10.0
2024-12-14,LD1,青江白菜-小梗,648,西螺鎮,17.3,22405.0,21.7,17.5,10.0
2024-12-16,LD1,青江白菜-小梗,648,西螺鎮,17.2,23727.0,21.9,17.5,10.0
2024-12-17,LD1,青江白菜-小梗,648,西螺鎮,17.1,20066.0,22.1,17.5,10.0
2024-12-18,LD1,青江白菜-小梗,648,西螺鎮,17.2,22481.0,21.9,17.5,10.0
2024-12-19,LD1,青江白菜-小梗,648,西螺鎮,13.1,23935.0,17.9,12.5,7.5
2024-12-20,LD1,青江白菜-小梗,648,西螺鎮,12.5,23664.0,17.2,12.5,7.5
2024-12-21,LD1,青江白菜-小梗,648,西螺鎮,12.6,23320.0,17.1,12.4,7.5
2024-12-23,LD1,青江白菜-小梗,648,西螺鎮,12.7,26170.0,16.8,12.5,7.5
2024-12-24,LD1,青江白菜-小梗,648,西螺鎮,15.0,21146.0,20.0,15.0,10.0
2024-12-25,LD1,青江白菜-小梗,648,西螺鎮,15.0,22488.0,20.0,15.0,10.0
2024-12-26,LD1,青江白菜-小梗,648,西螺鎮,15.1,21236.0,20.0,15.0,10.0
2024-12-27,LD1,青江白菜-小梗,648,西螺鎮,15.0,21174.0,20.0,15.0,10.0
2024-12-28,LD1,青江白菜-小梗,648,西螺鎮,15.0,20721.0,20.0,15.0,10.0
2024-12-30,LD1,青江白菜-小梗,648,西螺鎮,15.1,24400.0,20.0,15.0,10.0
2024-12-31,LD1,青江白菜-小梗,648,西螺鎮,15.4,22060.0,20.0,15.0,10.0
2025-01-01,LD1,青江白菜-小梗,648,西螺鎮,15.5,23859.0,20.0,15.0,10.0
2025-01-02,LD1,青江白菜-小梗,648,西螺鎮,12.5,20190.0,17.3,12.5,7.5
2025-01-03,LD1,青江白菜-小梗,648,西螺鎮,12.6,22443.0,17.1,12.5,7.5
2025-01-04,LD1,青江白菜-小梗,648,西螺鎮,12.6,24671.0,16.9,12.5,7.5
2025-01-06,LD1,青江白菜-小梗,648,西螺鎮,12.5,24905.0,17.2,12.5,7.5
2025-01-07,LD1,青江白菜-小梗,648,西螺鎮,12.6,21108.0,17.1,12.5,7.5
2025-01-08,LD1,青江白菜-小梗,648,西螺鎮,12.6,22685.0,17.1,12.5,7.5
2025-01-09,LD1,青江白菜-小梗,648,西螺鎮,12.6,21807.0,17.2,12.5,7.5
2025-01-10,LD1,青江白菜-小梗,648,西螺鎮,12.6,23836.0,17.1,12.5,7.5
2025-01-11,LD1,青江白菜-小梗,648,西螺鎮,12.6,23022.0,17.0,12.5,7.5
2025-01-13,LD1,青江白菜-小梗,648,西螺鎮,12.7,24592.0,16.8,12.5,7.5
2025-01-14,LD1,青江白菜-小梗,648,西螺鎮,12.6,21238.0,16.9,12.5,7.5
2025-01-15,LD1,青江白菜-小梗,648,西螺鎮,12.7,21931.0,16.8,12.5,7.5
2025-01-16,LD1,青江白菜-小梗,648,西螺鎮,12.7,20539.0,16.9,12.5,7.5
2025-01-17,LD1,青江白菜-小梗,648,西螺鎮,12.6,22483.0,16.9,12.5,7.5
2025-01-18,LD1,青江白菜-小梗,648,西螺鎮,12.6,23372.0,17.0,12.4,7.5
2025-01-20,LD1,青江白菜-小梗,648,西螺鎮,12.6,24659.0,17.1,12.5,7.5
2025-01-21,LD1,青江白菜-小梗,648,西螺鎮,12.6,20290.0,17.1,12.5,7.5
2025-01-22,LD1,青江白菜-小梗,648,西螺鎮,12.6,20845.0,17.1,12.5,7.5
2025-01-23,LD1,青江白菜-小梗,648,西螺鎮,12.6,20258.0,17.1,12.5,7.5
2025-01-24,LD1,青江白菜-小梗,648,西螺鎮,12.6,24242.0,17.0,12.5,7.5
2025-01-25,LD1,青江白菜-小梗,648,西螺鎮,12.6,24236.0,16.8,12.5,7.5
2025-01-26,LD1,青江白菜-小梗,648,西螺鎮,12.6,26265.0,17.1,12.5,7.5
2025-01-27,LD1,青江白菜-小梗,648,西螺鎮,12.6,19174.0,17.0,12.5,7.5
2025-02-02,LD1,青江白菜-小梗,648,西螺鎮,15.0,15869.0,20.0,15.0,10.0
2025-02-03,LD1,青江白菜-小梗,648,西螺鎮,12.8,19738.0,16.7,12.5,7.5
2025-02-04,LD1,青江白菜-小梗,648,西螺鎮,12.7,16283.0,16.8,12.5,7.5
2025-02-05,LD1,青江白菜-小梗,648,西螺鎮,12.7,17293.0,16.8,12.5,7.5
2025-02-06,LD1,青江白菜-小梗,648,西螺鎮,12.7,12177.0,16.8,12.5,7.5
2025-02-07,LD1,青江白菜-小梗,648,西螺鎮,12.8,14618.0,16.7,12.5,7.5
2025-02-08,LD1,青江白菜-小梗,648,西螺鎮,12.7,14100.0,16.7,12.5,7.5
2025-02-10,LD1,青江白菜-小梗,648,西螺鎮,12.7,16846.0,16.8,12.5,7.5
2025-02-11,LD1,青江白菜-小梗,648,西螺鎮,15.3,16025.0,20.0,15.0,10.0
2025-02-12,LD1,青江白菜-小梗,648,西螺鎮,17.3,10983.0,21.3,17.1,10.0
2025-02-13,LD1,青江白菜-小梗,648,西螺鎮,17.2,11580.0,21.9,17.5,10.0
2025-02-14,LD1,青江白菜-小梗,648,西螺鎮,17.1,14983.0,22.1,17.5,10.0
2025-02-15,LD1,青江白菜-小梗,648,西螺鎮,15.1,18419.0,20.0,15.0,10.0
2025-02-17,LD1,青江白菜-小梗,648,西螺鎮,15.4,23965.0,20.0,15.0,10.0
2025-02-18,LD1,青江白菜-小梗,648,西螺鎮,15.3,19661.0,20.0,15.0,10.0
2025-02-19,LD1,青江白菜-小梗,648,西螺鎮,12.8,21671.0,17.6,12.5,7.5
2025-02-20,LD1,青江白菜-小梗,648,西螺鎮,12.1,19638.0,15.0,12.5,7.5
2025-02-21,LD1,青江白菜-小梗,648,西螺鎮,12.1,20924.0,15.0,12.4,7.5
2025-02-22,LD1,青江白菜-小梗,648,西螺鎮,12.0,21535.0,15.0,12.4,7.5
2025-02-24,LD1,青江白菜-小梗,648,西螺鎮,12.0,25316.0,15.0,12.5,7.5
2025-02-25,LD1,青江白菜-小梗,648,西螺鎮,12.1,20967.0,15.0,12.5,7.5
2025-02-26,LD1,青江白菜-小梗,648,西螺鎮,12.1,22250.0,15.0,12.5,7.5
2025-02-27,LD1,青江白菜-小梗,648,西螺鎮,12.1,19962.0,15.0,12.5,7.5
2025-02-28,LD1,青江白菜-小梗,648,西螺鎮,12.2,21840.0,15.0,12.5,7.5
2025-03-01,LD1,青江白菜-小梗,648,西螺鎮,12.2,19788.0,15.0,12.4,7.5
2025-03-03,LD1,青江白菜-小梗,648,西螺鎮,12.2,22933.0,15.0,12.5,7.5
2025-03-04,LD1,青江白菜-小梗,648,西螺鎮,12.3,20236.0,15.2,12.5,7.5
2025-03-05,LD1,青江白菜-小梗,648,西螺鎮,12.2,21356.0,15.0,12.5,7.5
2025-03-06,LD1,青江白菜-小梗,648,西螺鎮,12.2,18826.0,15.0,12.5,7.5
2025-03-07,LD1,青江白菜-小梗,648,西螺鎮,12.2,21078.0,15.0,12.5,7.5
2025-03-08,LD1,青江白菜-小梗,648,西螺鎮,12.1,21319.0,15.0,12.5,7.5
2025-03-10,LD1,青江白菜-小梗,648,西螺鎮,12.2,24901.0,15.0,12.5,7.5
2025-03-11,LD1,青江白菜-小梗,648,西螺鎮,12.6,19713.0,17.0,12.4,7.5
2025-03-12,LD1,青江白菜-小梗,648,西螺鎮,12.6,20427.0,16.9,12.5,7.5
2025-03-13,LD1,青江白菜-小梗,648,西螺鎮,12.7,18438.0,16.7,12.5,7.5
2025-03-14,LD1,青江白菜-小梗,648,西螺鎮,12.6,19335.0,16.9,12.5,7.5
2025-03-15,LD1,青江白菜-小梗,648,西螺鎮,12.2,22198.0,15.0,12.5,7.5
2025-03-17,LD1,青江白菜-小梗,648,西螺鎮,12.2,23106.0,15.0,12.5,7.5
2025-03-18,LD1,青江白菜-小梗,648,西螺鎮,12.2,19427.0,15.0,12.5,7.5
2025-03-19,LD1,青江白菜-小梗,648,西螺鎮,12.7,19475.0,16.7,12.5,7.5
2025-03-20,LD1,青江白菜-小梗,648,西螺鎮,12.7,17752.0,16.8,12.5,7.5
2025-03-21,LD1,青江白菜-小梗,648,西螺鎮,15.0,17591.0,20.0,15.0,10.0
2025-03-22,LD1,青江白菜-小梗,648,西螺鎮,17.3,19117.0,21.4,17.4,10.0
2025-03-24,LD1,青江白菜-小梗,648,西螺鎮,17.2,19582.0,21.7,17.5,10.0
2025-03-25,LD1,青江白菜-小梗,648,西螺鎮,21.4,17299.0,27.4,22.2,12.5
2025-03-26,LD1,青江白菜-小梗,648,西螺鎮,21.5,17848.0,27.3,22.4,12.5
2025-03-27,LD1,青江白菜-小梗,648,西螺鎮,21.5,16808.0,27.2,22.4,12.5
2025-03-28,LD1,青江白菜-小梗,648,西螺鎮,17.1,18355.0,22.3,17.5,10.0
2025-03-29,LD1,青江白菜-小梗,648,西螺鎮,15.2,19867.0,20.0,15.0,10.0
2025-03-31,LD1,青江白菜-小梗,648,西螺鎮,12.2,24065.0,15.0,12.5,7.5
2025-04-01,LD1,青江白菜-小梗,648,西螺鎮,12.2,19342.0,15.0,12.5,7.5
2025-04-02,LD1,青江白菜-小梗,648,西螺鎮,12.2,21966.0,15.1,12.5,7.5
2025-04-03,LD1,青江白菜-小梗,648,西螺鎮,12.7,21625.0,16.0,12.4,7.5
2025-04-05,LD1,青江白菜-小梗,648,西螺鎮,12.2,19044.0,15.2,12.5,7.5
2025-04-07,LD1,青江白菜-小梗,648,西螺鎮,12.2,26046.0,15.0,12.5,7.5
2025-04-08,LD1,青江白菜-小梗,648,西螺鎮,12.2,19154.0,15.0,12.5,7.5
2025-04-09,LD1,青江白菜-小梗,648,西螺鎮,12.7,19086.0,16.9,12.5,7.5
2025-04-10,LD1,青江白菜-小梗,648,西螺鎮,12.7,18723.0,16.7,12.5,7.5
2025-04-11,LD1,青江白菜-小梗,648,西螺鎮,12.7,19929.0,16.7,12.5,7.5
2025-04-12,LD1,青江白菜-小梗,648,西螺鎮,12.7,20896.0,16.9,12.5,7.5
2025-04-14,LD1,青江白菜-小梗,648,西螺鎮,12.7,23388.0,16.9,12.5,7.5
2025-04-15,LD1,青江白菜-小梗,648,西螺鎮,9.9,21918.0,13.2,10.0,5.0
2025-04-16,LD1,青江白菜-小梗,648,西螺鎮,12.1,20062.0,15.0,12.4,7.5
2025-04-17,LD1,青江白菜-小梗,648,西螺鎮,9.6,22368.0,12.7,10.0,5.0
2025-04-18,LD1,青江白菜-小梗,648,西螺鎮,9.6,24119.0,12.8,10.0,5.0
2025-04-19,LD1,青江白菜-小梗,648,西螺鎮,9.6,25722.0,12.7,10.0,5.0
2025-04-21,LD1,青江白菜-小梗,648,西螺鎮,9.6,27869.0,12.6,10.0,5.0
2025-04-22,LD1,青江白菜-小梗,648,西螺鎮,9.6,23570.0,12.5,10.0,5.0
2025-04-23,LD1,青江白菜-小梗,648,西螺鎮,9.6,23368.0,12.5,10.0,5.0
2025-04-24,LD1,青江白菜-小梗,648,西螺鎮,9.6,21977.0,12.5,10.0,5.0
